transaction_date,ticker,executive,executive_title,security_type,acquisition_or_disposal,shares,share_price
2020-07-01,NFLX,"RICE, SUSAN E",Director,Non-Qualified Stock Option (right to buy),A,129.0,0.0
2020-07-01,NFLX,"PETERS, GREGORY K",Chief Product Officer,Common Stock,A,5357.0,105.98
2020-07-01,NFLX,"PETERS, GREGORY K",Chief Product Officer,Common Stock,D,5357.0,475.0
2020-07-01,NFLX,"PETERS, GREGORY K",Chief Product Officer,Non-Qualified Stock Option (right to buy),D,5357.0,0.0
2020-07-01,NFLX,"PETERS, GREGORY K",Chief Product Officer,Non-Qualified Stock Option (right to buy),A,2960.0,0.0
2020-07-01,NFLX,"NEUMANN, SPENCER ADAM",Chief Financial Officer,Non-Qualified Stock Option (right to buy),A,2360.0,0.0
2020-07-01,NFLX,"MATHER, ANN",Director,Non-Qualified Stock Option (right to buy),A,128.0,0.0
2020-07-01,NFLX,"KILGORE, LESLIE J",Director,Non-Qualified Stock Option (right to buy),A,128.0,0.0
2020-07-01,NFLX,"HOAG, JAY C",Director,Non-Qualified Stock Option (right to buy),A,128.0,0.0
2020-07-01,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),A,128.0,0.0
2020-07-01,NFLX,"HYMAN, DAVID A",Chief Legal Officer,Non-Qualified Stock Option (right to buy),A,1695.0,0.0
2020-06-22,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,4502.0,463.3371
2020-06-22,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,1700.0,457.3847
2020-06-22,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,1200.0,456.4383
2020-06-22,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,500.0,468.078
2020-06-22,NFLX,"HASTINGS, REED","Director, CEO",Non-Qualified Stock Option (right to buy),D,57260.0,0.0
2020-06-22,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,5509.0,464.3751
2020-06-22,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,6336.0,466.4335
2020-06-22,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,3421.0,467.5218
2020-06-22,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,A,57260.0,14.5543
2020-06-22,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,1780.0,454.9906
2020-06-22,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,3322.0,458.4639
2020-06-22,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,5106.0,459.4799
2020-06-22,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,5100.0,460.3986
2020-06-22,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,5995.0,461.4089
2020-06-22,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,9289.0,462.5296
2020-06-22,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,3500.0,465.4251
2020-06-08,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,16000.0,0.0
2020-06-01,NFLX,"SWEENEY, ANNE M",Director,Non-Qualified Stock Option (right to buy),A,147.0,0.0
2020-06-01,NFLX,"BARTON, RICHARD N",Director,Non-Qualified Stock Option (right to buy),A,147.0,0.0
2020-06-01,NFLX,"BELMER, RODOLPHE",Director,Non-Qualified Stock Option (right to buy),A,146.0,0.0
2020-06-01,NFLX,"DOPFNER, MATHIAS",Director,Non-Qualified Stock Option (right to buy),A,147.0,0.0
2020-06-01,NFLX,"KILGORE, LESLIE J",Director,Non-Qualified Stock Option (right to buy),A,147.0,0.0
2020-06-01,NFLX,"MATHER, ANN",Director,Non-Qualified Stock Option (right to buy),A,147.0,0.0
2020-06-01,NFLX,"NEAL, JESSICA",Chief Talent Officer,Non-Qualified Stock Option (right to buy),A,416.0,0.0
2020-06-01,NFLX,"NEUMANN, SPENCER ADAM",Chief Financial Officer,Non-Qualified Stock Option (right to buy),A,2690.0,0.0
2020-06-01,NFLX,"PETERS, GREGORY K",Chief Product Officer,Non-Qualified Stock Option (right to buy),A,3375.0,0.0
2020-06-01,NFLX,"WHETSTONE, RACHEL",Chief Communications Officer,Non-Qualified Stock Option (right to buy),A,220.0,0.0
2020-06-01,NFLX,"HOAG, JAY C",Director,Non-Qualified Stock Option (right to buy),A,147.0,0.0
2020-06-01,NFLX,"SMITH, BRADFORD L",Director,Non-Qualified Stock Option (right to buy),A,147.0,0.0
2020-06-01,NFLX,"SARANDOS, THEODORE A",Chief Content Officer,Non-Qualified Stock Option (right to buy),A,7166.0,0.0
2020-06-01,NFLX,"RICE, SUSAN E",Director,Non-Qualified Stock Option (right to buy),A,146.0,0.0
2020-06-01,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),A,147.0,0.0
2020-06-01,NFLX,"HYMAN, DAVID A",General Counsel,Non-Qualified Stock Option (right to buy),A,1932.0,0.0
2020-06-01,NFLX,"HASTINGS, REED","Director, CEO",Non-Qualified Stock Option (right to buy),A,16631.0,0.0
2020-05-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,4100.0,445.6822
2020-05-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,4815.0,454.1212
2020-05-20,NFLX,"HASTINGS, REED","Director, CEO",Non-Qualified Stock Option (right to buy),D,53193.0,0.0
2020-05-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,1989.0,455.0191
2020-05-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,3293.0,452.9287
2020-05-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,A,53193.0,15.6657
2020-05-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,1000.0,444.632
2020-05-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,6947.0,446.8198
2020-05-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,12639.0,447.7562
2020-05-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,8272.0,448.7522
2020-05-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,6137.0,449.7357
2020-05-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,2418.0,451.0346
2020-05-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,1583.0,451.6226
2020-05-14,NFLX,"SWEENEY, ANNE M",Director,Common Stock,D,402.0,450.0
2020-05-14,NFLX,"SWEENEY, ANNE M",Director,Non-Qualified Stock Option (right to buy),D,426.0,0.0
2020-05-14,NFLX,"SWEENEY, ANNE M",Director,Non-Qualified Stock Option (right to buy),D,300.0,0.0
2020-05-14,NFLX,"SWEENEY, ANNE M",Director,Non-Qualified Stock Option (right to buy),D,372.0,0.0
2020-05-14,NFLX,"SWEENEY, ANNE M",Director,Non-Qualified Stock Option (right to buy),D,402.0,0.0
2020-05-14,NFLX,"SWEENEY, ANNE M",Director,Common Stock,A,372.0,162.99
2020-05-14,NFLX,"SWEENEY, ANNE M",Director,Common Stock,D,426.0,450.0
2020-05-14,NFLX,"SWEENEY, ANNE M",Director,Common Stock,D,372.0,450.0
2020-05-14,NFLX,"PETERS, GREGORY K",Chief Product Officer,Common Stock,A,5366.0,105.79
2020-05-14,NFLX,"SWEENEY, ANNE M",Director,Common Stock,A,426.0,146.92
2020-05-14,NFLX,"SWEENEY, ANNE M",Director,Common Stock,D,300.0,450.0
2020-05-14,NFLX,"SWEENEY, ANNE M",Director,Common Stock,A,300.0,146.17
2020-05-14,NFLX,"PETERS, GREGORY K",Chief Product Officer,Non-Qualified Stock Option (right to buy),D,5366.0,0.0
2020-05-14,NFLX,"PETERS, GREGORY K",Chief Product Officer,Common Stock,D,5366.0,450.0
2020-05-14,NFLX,"SWEENEY, ANNE M",Director,Common Stock,A,402.0,155.35
2020-05-06,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,16000.0,0.0
2020-05-01,NFLX,"MATHER, ANN",Director,Non-Qualified Stock Option (right to buy),A,151.0,0.0
2020-05-01,NFLX,"SMITH, BRADFORD L",Director,Non-Qualified Stock Option (right to buy),A,151.0,0.0
2020-05-01,NFLX,"SARANDOS, THEODORE A",Chief Content Officer,Non-Qualified Stock Option (right to buy),A,7350.0,0.0
2020-05-01,NFLX,"RICE, SUSAN E",Director,Non-Qualified Stock Option (right to buy),A,151.0,0.0
2020-05-01,NFLX,"HOAG, JAY C",Director,Non-Qualified Stock Option (right to buy),A,151.0,0.0
2020-05-01,NFLX,"WHETSTONE, RACHEL",Chief Communications Officer,Non-Qualified Stock Option (right to buy),A,226.0,0.0
2020-05-01,NFLX,"SWEENEY, ANNE M",Director,Non-Qualified Stock Option (right to buy),A,151.0,0.0
2020-05-01,NFLX,"PETERS, GREGORY K",Chief Product Officer,Non-Qualified Stock Option (right to buy),A,3461.0,0.0
2020-05-01,NFLX,"NEUMANN, SPENCER ADAM",Chief Financial Officer,Non-Qualified Stock Option (right to buy),A,2759.0,0.0
2020-05-01,NFLX,"NEAL, JESSICA",Chief Talent Officer,Non-Qualified Stock Option (right to buy),A,426.0,0.0
2020-05-01,NFLX,"KILGORE, LESLIE J",Director,Non-Qualified Stock Option (right to buy),A,151.0,0.0
2020-05-01,NFLX,"HYMAN, DAVID A",General Counsel,Non-Qualified Stock Option (right to buy),A,1981.0,0.0
2020-05-01,NFLX,"HASTINGS, REED","Director, CEO",Non-Qualified Stock Option (right to buy),A,17057.0,0.0
2020-05-01,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),A,151.0,0.0
2020-05-01,NFLX,"DOPFNER, MATHIAS",Director,Non-Qualified Stock Option (right to buy),A,150.0,0.0
2020-05-01,NFLX,"BELMER, RODOLPHE",Director,Non-Qualified Stock Option (right to buy),A,151.0,0.0
2020-05-01,NFLX,"BARTON, RICHARD N",Director,Non-Qualified Stock Option (right to buy),A,151.0,0.0
2020-04-24,NFLX,"HOAG, JAY C",Director,Common Stock,D,3789.0,418.6355
2020-04-23,NFLX,"HOAG, JAY C",Director,Common Stock,D,475825.0,0.0
2020-04-23,NFLX,"HOAG, JAY C",Director,Common Stock,A,32756.0,0.0
2020-04-23,NFLX,"HOAG, JAY C",Director,Common Stock,A,32757.0,0.0
2020-04-23,NFLX,"HOAG, JAY C",Director,Common Stock,D,349451.0,0.0
2020-04-23,NFLX,"HOAG, JAY C",Director,Common Stock,A,353240.0,0.0
2020-04-23,NFLX,"HOAG, JAY C",Director,Common Stock,D,916252.0,0.0
2020-04-23,NFLX,"HOAG, JAY C",Director,Common Stock,D,7923.0,0.0
2020-04-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,3900.0,436.6738
2020-04-20,NFLX,"HASTINGS, REED","Director, CEO",Non-Qualified Stock Option (right to buy),D,54369.0,0.0
2020-04-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,200.0,444.225
2020-04-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,1700.0,443.4194
2020-04-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,3322.0,442.6007
2020-04-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,6001.0,441.5756
2020-04-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,4705.0,440.5995
2020-04-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,9918.0,439.5659
2020-04-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,7361.0,438.539
2020-04-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,9704.0,437.5483
2020-04-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,2616.0,435.5541
2020-04-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,1200.0,434.3008
2020-04-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,900.0,433.5344
2020-04-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,1542.0,432.5265
2020-04-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,1300.0,431.4415
2020-04-20,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,A,54369.0,15.3271
2020-04-16,NFLX,"SWEENEY, ANNE M",Director,Common Stock,A,128.0,146.17
2020-04-16,NFLX,"SWEENEY, ANNE M",Director,Common Stock,D,438.0,436.88
2020-04-16,NFLX,"SWEENEY, ANNE M",Director,Common Stock,A,438.0,142.65
2020-04-16,NFLX,"SWEENEY, ANNE M",Director,Common Stock,D,444.0,436.88
2020-04-16,NFLX,"SWEENEY, ANNE M",Director,Common Stock,A,444.0,140.78
2020-04-16,NFLX,"SWEENEY, ANNE M",Director,Common Stock,D,490.0,436.88
2020-04-16,NFLX,"SWEENEY, ANNE M",Director,Common Stock,A,490.0,127.49
2020-04-16,NFLX,"SWEENEY, ANNE M",Director,Non-Qualified Stock Option (right to buy),D,128.0,0.0
2020-04-16,NFLX,"SWEENEY, ANNE M",Director,Non-Qualified Stock Option (right to buy),D,438.0,0.0
2020-04-16,NFLX,"SWEENEY, ANNE M",Director,Non-Qualified Stock Option (right to buy),D,444.0,0.0
2020-04-16,NFLX,"SWEENEY, ANNE M",Director,Non-Qualified Stock Option (right to buy),D,490.0,0.0
2020-04-16,NFLX,"SWEENEY, ANNE M",Director,Common Stock,D,128.0,436.88
2020-04-15,NFLX,"PETERS, GREGORY K",Chief Product Officer,Common Stock,A,5047.0,112.56
2020-04-15,NFLX,"PETERS, GREGORY K",Chief Product Officer,Non-Qualified Stock Option (right to buy),D,5047.0,0.0
2020-04-15,NFLX,"PETERS, GREGORY K",Chief Product Officer,Common Stock,D,5047.0,425.0
2020-04-06,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,16000.0,0.0
2020-04-01,NFLX,"RICE, SUSAN E",Director,Non-Qualified Stock Option (right to buy),A,171.0,0.0
2020-04-01,NFLX,"PETERS, GREGORY K",Chief Product Officer,Non-Qualified Stock Option (right to buy),A,3949.0,0.0
2020-04-01,NFLX,"HASTINGS, REED","Director, CEO",Non-Qualified Stock Option (right to buy),A,19455.0,0.0
2020-04-01,NFLX,"HYMAN, DAVID A",General Counsel,Non-Qualified Stock Option (right to buy),A,2260.0,0.0
2020-04-01,NFLX,"KILGORE, LESLIE J",Director,Non-Qualified Stock Option (right to buy),A,171.0,0.0
2020-04-01,NFLX,"WHETSTONE, RACHEL",Chief Communications Officer,Non-Qualified Stock Option (right to buy),A,257.0,0.0
2020-04-01,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),A,171.0,0.0
2020-04-01,NFLX,"DOPFNER, MATHIAS",Director,Non-Qualified Stock Option (right to buy),A,172.0,0.0
2020-04-01,NFLX,"SWEENEY, ANNE M",Director,Non-Qualified Stock Option (right to buy),A,171.0,0.0
2020-04-01,NFLX,"SMITH, BRADFORD L",Director,Non-Qualified Stock Option (right to buy),A,171.0,0.0
2020-04-01,NFLX,"SARANDOS, THEODORE A",Chief Content Officer,Non-Qualified Stock Option (right to buy),A,8383.0,0.0
2020-04-01,NFLX,"MATHER, ANN",Director,Non-Qualified Stock Option (right to buy),A,171.0,0.0
2020-04-01,NFLX,"NEUMANN, SPENCER ADAM",Chief Financial Officer,Non-Qualified Stock Option (right to buy),A,3147.0,0.0
2020-04-01,NFLX,"NEAL, JESSICA",Chief Talent Officer,Non-Qualified Stock Option (right to buy),A,487.0,0.0
2020-04-01,NFLX,"BELMER, RODOLPHE",Director,Non-Qualified Stock Option (right to buy),A,172.0,0.0
2020-04-01,NFLX,"BARTON, RICHARD N",Director,Non-Qualified Stock Option (right to buy),A,171.0,0.0
2020-04-01,NFLX,"HOAG, JAY C",Director,Non-Qualified Stock Option (right to buy),A,171.0,0.0
2020-03-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,5217.0,357.6291
2020-03-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,A,57197.0,14.57
2020-03-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,600.0,343.45
2020-03-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,1600.0,344.8106
2020-03-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,500.0,346.204
2020-03-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,1000.0,347.038
2020-03-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,2026.0,348.1685
2020-03-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,2646.0,349.2676
2020-03-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,3610.0,350.1777
2020-03-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,2700.0,351.3907
2020-03-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,2100.0,352.2981
2020-03-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,2100.0,353.4614
2020-03-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,2500.0,354.5496
2020-03-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,4000.0,355.5758
2020-03-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,4900.0,356.6224
2020-03-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,5105.0,358.5796
2020-03-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,4439.0,359.6835
2020-03-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,4642.0,360.7159
2020-03-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,3812.0,361.7505
2020-03-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,2200.0,362.8232
2020-03-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,1200.0,363.6667
2020-03-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,300.0,365.07
2020-03-23,NFLX,"HASTINGS, REED","Director, CEO",Non-Qualified Stock Option (right to buy),D,57197.0,0.0
2020-03-06,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,16000.0,0.0
2020-03-02,NFLX,"DOPFNER, MATHIAS",Director,Non-Qualified Stock Option (right to buy),A,164.0,0.0
2020-03-02,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),A,164.0,0.0
2020-03-02,NFLX,"HASTINGS, REED","Director, CEO",Non-Qualified Stock Option (right to buy),A,18589.0,0.0
2020-03-02,NFLX,"HYMAN, DAVID A",General Counsel,Non-Qualified Stock Option (right to buy),A,2160.0,0.0
2020-03-02,NFLX,"NEAL, JESSICA",Chief Talent Officer,Non-Qualified Stock Option (right to buy),A,464.0,0.0
2020-03-02,NFLX,"KILGORE, LESLIE J",Director,Non-Qualified Stock Option (right to buy),A,164.0,0.0
2020-03-02,NFLX,"MATHER, ANN",Director,Non-Qualified Stock Option (right to buy),A,164.0,0.0
2020-03-02,NFLX,"HOAG, JAY C",Director,Non-Qualified Stock Option (right to buy),A,164.0,0.0
2020-03-02,NFLX,"SWEENEY, ANNE M",Director,Non-Qualified Stock Option (right to buy),A,164.0,0.0
2020-03-02,NFLX,"RICE, SUSAN E",Director,Non-Qualified Stock Option (right to buy),A,164.0,0.0
2020-03-02,NFLX,"PETERS, GREGORY K",Chief Product Officer,Non-Qualified Stock Option (right to buy),A,3772.0,0.0
2020-03-02,NFLX,"WHETSTONE, RACHEL",Chief Communications Officer,Non-Qualified Stock Option (right to buy),A,246.0,0.0
2020-03-02,NFLX,"SMITH, BRADFORD L",Director,Non-Qualified Stock Option (right to buy),A,164.0,0.0
2020-03-02,NFLX,"SARANDOS, THEODORE A",Chief Content Officer,Non-Qualified Stock Option (right to buy),A,8010.0,0.0
2020-03-02,NFLX,"NEUMANN, SPENCER ADAM",Chief Financial Officer,Non-Qualified Stock Option (right to buy),A,3007.0,0.0
2020-03-02,NFLX,"BELMER, RODOLPHE",Director,Non-Qualified Stock Option (right to buy),A,164.0,0.0
2020-03-02,NFLX,"BARTON, RICHARD N",Director,Non-Qualified Stock Option (right to buy),A,164.0,0.0
2020-02-19,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,6034.0,385.5966
2020-02-19,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,4726.0,391.4317
2020-02-19,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,10217.0,390.4459
2020-02-19,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,6073.0,389.7055
2020-02-19,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,16122.0,388.3355
2020-02-19,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,24428.0,387.572
2020-02-19,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,9577.0,386.5196
2020-02-19,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,600.0,392.3267
2020-02-19,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,A,77777.0,10.7143
2020-02-19,NFLX,"HASTINGS, REED","Director, CEO",Non-Qualified Stock Option (right to buy),D,77777.0,0.0
2020-02-10,NFLX,"HOAG, JAY C",Director,Common Stock,D,1894.0,371.7486
2020-02-07,NFLX,"HOAG, JAY C",Director,Common Stock,D,237913.0,0.0
2020-02-07,NFLX,"HOAG, JAY C",Director,Common Stock,D,458125.0,0.0
2020-02-07,NFLX,"HOAG, JAY C",Director,Common Stock,A,16379.0,0.0
2020-02-07,NFLX,"HOAG, JAY C",Director,Common Stock,D,174725.0,0.0
2020-02-07,NFLX,"HOAG, JAY C",Director,Common Stock,A,176619.0,0.0
2020-02-07,NFLX,"HOAG, JAY C",Director,Common Stock,D,3962.0,0.0
2020-02-06,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,32000.0,0.0
2020-02-03,NFLX,"WHETSTONE, RACHEL",Chief Communications Officer,Non-Qualified Stock Option (right to buy),A,262.0,0.0
2020-02-03,NFLX,"RICE, SUSAN E",Director,Non-Qualified Stock Option (right to buy),A,175.0,0.0
2020-02-03,NFLX,"SMITH, BRADFORD L",Director,Non-Qualified Stock Option (right to buy),A,175.0,0.0
2020-02-03,NFLX,"SWEENEY, ANNE M",Director,Non-Qualified Stock Option (right to buy),A,175.0,0.0
2020-02-03,NFLX,"HASTINGS, REED","Director, CEO",Non-Qualified Stock Option (right to buy),A,19786.0,0.0
2020-02-03,NFLX,"HYMAN, DAVID A",General Counsel,Non-Qualified Stock Option (right to buy),A,2299.0,0.0
2020-02-03,NFLX,"NEUMANN, SPENCER ADAM",Chief Financial Officer,Non-Qualified Stock Option (right to buy),A,3201.0,0.0
2020-02-03,NFLX,"SARANDOS, THEODORE A",Chief Content Officer,Non-Qualified Stock Option (right to buy),A,8525.0,0.0
2020-02-03,NFLX,"PETERS, GREGORY K",Chief Product Officer,Non-Qualified Stock Option (right to buy),A,4015.0,0.0
2020-02-03,NFLX,"NEAL, JESSICA",Chief Talent Officer,Non-Qualified Stock Option (right to buy),A,495.0,0.0
2020-02-03,NFLX,"HOAG, JAY C",Director,Non-Qualified Stock Option (right to buy),A,175.0,0.0
2020-02-03,NFLX,"BARTON, RICHARD N",Director,Non-Qualified Stock Option (right to buy),A,175.0,0.0
2020-02-03,NFLX,"BELMER, RODOLPHE",Director,Non-Qualified Stock Option (right to buy),A,174.0,0.0
2020-02-03,NFLX,"DOPFNER, MATHIAS",Director,Non-Qualified Stock Option (right to buy),A,175.0,0.0
2020-02-03,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),A,175.0,0.0
2020-02-03,NFLX,"KILGORE, LESLIE J",Director,Non-Qualified Stock Option (right to buy),A,175.0,0.0
2020-02-03,NFLX,"MATHER, ANN",Director,Non-Qualified Stock Option (right to buy),A,175.0,0.0
2020-01-21,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,3600.0,333.6744
2020-01-21,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,13548.0,334.5706
2020-01-21,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,12493.0,335.5125
2020-01-21,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,18095.0,336.5783
2020-01-21,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,A,83692.0,9.9571
2020-01-21,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,302.0,340.0334
2020-01-21,NFLX,"HASTINGS, REED","Director, CEO",Non-Qualified Stock Option (right to buy),D,83692.0,0.0
2020-01-21,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,19054.0,337.4463
2020-01-21,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,11107.0,338.4205
2020-01-21,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,5493.0,339.4753
2020-01-02,NFLX,"DOPFNER, MATHIAS",Director,Non-Qualified Stock Option (right to buy),A,189.0,0.0
2020-01-02,NFLX,"WHETSTONE, RACHEL",Chief Communications Officer,Non-Qualified Stock Option (right to buy),A,221.0,0.0
2020-01-02,NFLX,"SWEENEY, ANNE M",Director,Non-Qualified Stock Option (right to buy),A,189.0,0.0
2020-01-02,NFLX,"SMITH, BRADFORD L",Director,Non-Qualified Stock Option (right to buy),A,189.0,0.0
2020-01-02,NFLX,"SARANDOS, THEODORE A",Chief Content Officer,Non-Qualified Stock Option (right to buy),A,8527.0,0.0
2020-01-02,NFLX,"RICE, SUSAN E",Director,Non-Qualified Stock Option (right to buy),A,189.0,0.0
2020-01-02,NFLX,"PETERS, GREGORY K",Chief Product Officer,Non-Qualified Stock Option (right to buy),A,4296.0,0.0
2020-01-02,NFLX,"NEUMANN, SPENCER ADAM",Chief Financial Officer,Non-Qualified Stock Option (right to buy),A,3158.0,0.0
2020-01-02,NFLX,"NEAL, JESSICA",Chief Talent Officer,Non-Qualified Stock Option (right to buy),A,379.0,0.0
2020-01-02,NFLX,"MATHER, ANN",Director,Non-Qualified Stock Option (right to buy),A,189.0,0.0
2020-01-02,NFLX,"KILGORE, LESLIE J",Director,Non-Qualified Stock Option (right to buy),A,189.0,0.0
2020-01-02,NFLX,"HYMAN, DAVID A",General Counsel,Non-Qualified Stock Option (right to buy),A,2432.0,0.0
2020-01-02,NFLX,"HASTINGS, REED","Director, CEO",Non-Qualified Stock Option (right to buy),A,19456.0,0.0
2020-01-02,NFLX,"HALEY, TIMOTHY M",Director,Non-Qualified Stock Option (right to buy),A,189.0,0.0
2020-01-02,NFLX,"BELMER, RODOLPHE",Director,Non-Qualified Stock Option (right to buy),A,190.0,0.0
2020-01-02,NFLX,"BARTON, RICHARD N",Director,Non-Qualified Stock Option (right to buy),A,189.0,0.0
2020-01-02,NFLX,"HOAG, JAY C",Director,Non-Qualified Stock Option (right to buy),A,189.0,0.0
2019-12-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,2400.0,335.695
2019-12-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,100.0,336.29
2019-12-23,NFLX,"HASTINGS, REED","Director, CEO",Non-Qualified Stock Option (right to buy),D,95578.0,0.0
2019-12-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,1304.0,337.5648
2019-12-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,29176.0,332.7951
2019-12-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,42030.0,333.7357
2019-12-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,A,95578.0,8.7186
2019-12-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,6628.0,331.7055
2019-12-23,NFLX,"HASTINGS, REED","Director, CEO",Common Stock,D,13940.0,334.4468
2019-12-02,NFLX,"DOPFNER, MATHIAS",Director,Non-Qualified Stock Option (right to buy),A,202.0,0.0
2019-12-02,NFLX,"BELMER, RODOLPHE",Director,Non-Qualified Stock Option (right to buy),A,201.0,0.0
2019-12-02,NFLX,"BARTON, RICHARD N",Director,Non-Qualified Stock Option (right to buy),A,202.0,0.0
