transaction_date,ticker,executive,executive_title,security_type,acquisition_or_disposal,shares,share_price
2024-11-06,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,1477110.0,0.0
2024-11-06,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,696804.0,179.55
2024-10-11,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",D,18900.0,181.45
2024-10-11,AVGO,"KAWWAS, CHARLIE B","President, Semi Solutions Grp","Common Stock, $0.001 par value",D,15950.0,181.445
2024-10-09,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",D,18900.0,182.875
2024-10-07,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",D,20280.0,177.098
2024-10-04,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,20000.0,174.874
2024-10-03,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,20000.0,172.325
2024-10-01,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,10000.0,167.141
2024-09-25,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,142988.0,0.0
2024-09-25,AVGO,"DELLY, GAYLA J",Director,"Common Stock, $0.001 par value",D,750.0,174.53
2024-09-24,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,150000.0,172.94
2024-09-19,AVGO,"KAWWAS, CHARLIE B","President, Semi Solutions Grp","Common Stock, $0.001 par value",D,25200.0,168.274
2024-09-17,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,50000.0,163.371
2024-07-11,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,7502.0,1705.95
2024-07-05,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,8200.0,0.0
2024-06-26,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,15815.0,0.0
2024-06-21,AVGO,"PAGE, JUSTINE",Director,"Common Stock, $0.001 par value",D,30.0,0.0
2024-06-21,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,3450.0,0.0
2024-06-20,AVGO,"PAGE, JUSTINE",Director,"Common Stock, $0.001 par value",D,254.0,1750.26
2024-06-17,AVGO,"PAGE, JUSTINE",Director,"Common Stock, $0.001 par value",D,312.0,1800.0
2024-06-17,AVGO,"KAWWAS, CHARLIE B","President, Semi Solutions Grp","Common Stock, $0.001 par value",D,2520.0,1830.951
2024-04-22,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",A,189.0,0.0
2024-04-22,AVGO,"PAGE, JUSTINE",Director,"Common Stock, $0.001 par value",A,189.0,0.0
2024-04-22,AVGO,"LOW, CHECK KIAN",Director,"Common Stock, $0.001 par value",A,189.0,0.0
2024-04-22,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",A,189.0,0.0
2024-04-22,AVGO,"DELLY, GAYLA J",Director,"Common Stock, $0.001 par value",A,189.0,0.0
2024-04-22,AVGO,"HAO, KENNETH",Director,"Common Stock, $0.001 par value",A,189.0,0.0
2024-04-22,AVGO,"BRYANT, DIANE M",Director,"Common Stock, $0.001 par value",A,189.0,0.0
2024-04-22,AVGO,"YOU, HARRY L.",Director,"Common Stock, $0.001 par value",A,189.0,0.0
2024-04-15,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,18601.0,0.0
2024-04-10,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",D,2500.0,1316.46
2024-04-10,AVGO,"PAGE, JUSTINE",Director,"Common Stock, $0.001 par value",D,110.0,1323.0
2024-04-05,AVGO,"SPEARS, KIRSTEN M.",CFO & Chief Accounting Officer,"Common Stock, $0.001 par value",D,3000.0,1343.145
2024-04-03,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",D,2500.0,1367.52
2024-04-03,AVGO,"LOW, CHECK KIAN",Director,"Common Stock, $0.001 par value",D,35.0,1363.21
2024-04-02,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,2000.0,1312.25
2024-03-28,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,7700.0,0.0
2024-03-28,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",D,2500.0,1318.975
2024-03-25,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",D,2500.0,1352.35
2024-03-25,AVGO,"KAWWAS, CHARLIE B","President, Semi Solutions Grp","Common Stock, $0.001 par value",D,5000.0,1344.0
2024-03-21,AVGO,"HAO, KENNETH",Director,"Common Stock, $0.001 par value",D,486.0,1389.2
2024-03-21,AVGO,"HAO, KENNETH",Director,"Common Stock, $0.001 par value",D,1607.0,1387.67
2024-03-21,AVGO,"HAO, KENNETH",Director,"Common Stock, $0.001 par value",D,1605.0,1386.76
2024-03-21,AVGO,"HAO, KENNETH",Director,"Common Stock, $0.001 par value",D,5462.0,1388.58
2024-03-15,AVGO,"SPEARS, KIRSTEN M.",CFO & Chief Accounting Officer,"Common Stock, $0.001 par value",D,8872.0,1235.5
2024-03-15,AVGO,"KAWWAS, CHARLIE B","President, Semi Solutions Grp","Common Stock, $0.001 par value",D,12277.0,1235.5
2024-03-15,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",A,10000.0,0.0
2024-03-15,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",D,10419.0,1235.5
2024-03-12,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,1161.0,1289.864
2024-03-12,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,1989.0,1290.624
2024-03-05,AVGO,"KAWWAS, CHARLIE B","President, Semi Solutions Grp","Common Stock, $0.001 par value",A,17500.0,0.0
2024-03-05,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",A,16375.0,0.0
2024-03-05,AVGO,"SPEARS, KIRSTEN M.",CFO & Chief Accounting Officer,"Common Stock, $0.001 par value",A,28438.0,0.0
2024-02-05,AVGO,"HAO, KENNETH",Director,"Common Stock, $0.001 par value",A,45.0,0.0
2024-01-05,AVGO,"SPEARS, KIRSTEN M.",CFO & Chief Accounting Officer,"Common Stock, $0.001 par value",D,2500.0,1043.144
2024-01-04,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,32000.0,0.0
2023-12-21,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,3931.0,1126.751
2023-12-21,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,523.0,1127.206
2023-12-21,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,2071.0,1125.646
2023-12-21,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,1852.0,1124.422
2023-12-21,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,800.0,1123.274
2023-12-21,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,1200.0,1122.199
2023-12-21,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,2797.0,1121.118
2023-12-21,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,2124.0,1120.137
2023-12-21,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,2155.0,1118.884
2023-12-21,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,1300.0,1118.099
2023-12-21,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,400.0,1116.631
2023-12-21,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,847.0,1115.834
2023-12-20,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,800.0,1140.299
2023-12-20,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",D,850.0,0.0
2023-12-18,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",D,2016.0,1123.454
2023-12-18,AVGO,"SPEARS, KIRSTEN M.",CFO & Chief Accounting Officer,"Common Stock, $0.001 par value",D,2500.0,1140.87
2023-12-18,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",D,2016.0,1130.039
2023-12-18,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,1800.0,0.0
2023-12-15,AVGO,"SPEARS, KIRSTEN M.",CFO & Chief Accounting Officer,"Common Stock, $0.001 par value",D,3224.0,1129.74
2023-12-15,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,14385.0,0.0
2023-12-15,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",D,1984.0,1129.74
2023-12-15,AVGO,"KAWWAS, CHARLIE B","President, Semi Solutions Grp","Common Stock, $0.001 par value",D,2965.0,1129.74
2023-12-14,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,14549.0,0.0
2023-12-14,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,20000.0,1089.69
2023-12-14,AVGO,"PAGE, JUSTINE",Director,"Common Stock, $0.001 par value",D,143.0,1094.0
2023-12-14,AVGO,"KAWWAS, CHARLIE B","President, Semi Solutions Grp","Common Stock, $0.001 par value",D,2000.0,1116.0
2023-12-13,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,14823.0,0.0
2023-11-03,AVGO,"KAWWAS, CHARLIE B","President, Semi Solutions Grp","Common Stock, $0.001 par value",D,17790.0,882.68
2023-11-03,AVGO,"KAWWAS, CHARLIE B","President, Semi Solutions Grp","Common Stock, $0.001 par value",A,35880.0,0.0
2023-11-03,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,15757.0,0.0
2023-11-03,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,84561.0,882.68
2023-11-03,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,179400.0,0.0
2023-10-04,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,3520.0,0.0
2023-09-26,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,12476.0,0.0
2023-09-22,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,14125.0,0.0
2023-09-15,AVGO,"YOU, HARRY L.",Director,"Common Stock, $0.001 par value",A,1000.0,858.9582
2023-09-12,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,900.0,856.353
2023-09-12,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,600.0,854.672
2023-09-06,AVGO,"LOW, CHECK KIAN",Director,"Common Stock, $0.001 par value",A,11000.0,872.0256
2023-06-28,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,5800.0,0.0
2023-06-27,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,38000.0,0.0
2023-06-08,AVGO,"SPEARS, KIRSTEN M.",CFO & Chief Accounting Officer,"Common Stock, $0.001 par value",D,2000.0,792.61
2023-06-08,AVGO,"KAWWAS, CHARLIE B","President, Semi Solutions Grp","Common Stock, $0.001 par value",D,1645.0,801.33
2023-06-08,AVGO,"SPEARS, KIRSTEN M.",CFO & Chief Accounting Officer,"Common Stock, $0.001 par value",D,4000.0,800.429
2023-04-03,AVGO,"YOU, HARRY L.",Director,"Common Stock, $0.001 par value",A,397.0,0.0
2023-04-03,AVGO,"DELLY, GAYLA J",Director,"Common Stock, $0.001 par value",A,397.0,0.0
2023-04-03,AVGO,"BRYANT, DIANE M",Director,"Common Stock, $0.001 par value",A,397.0,0.0
2023-04-03,AVGO,"LOW, CHECK KIAN",Director,"Common Stock, $0.001 par value",D,29.0,642.47
2023-04-03,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",A,397.0,0.0
2023-04-03,AVGO,"FERNANDEZ, RAUL J",Director,"Common Stock, $0.001 par value",A,397.0,0.0
2023-04-03,AVGO,"LOW, CHECK KIAN",Director,"Common Stock, $0.001 par value",A,397.0,0.0
2023-04-03,AVGO,"PAGE, JUSTINE",Director,"Common Stock, $0.001 par value",A,397.0,0.0
2023-03-28,AVGO,"SPEARS, KIRSTEN M.",CFO & Chief Accounting Officer,"Common Stock, $0.001 par value",D,7000.0,619.72
2023-03-27,AVGO,"FERNANDEZ, RAUL J",Director,"Common Stock, $0.001 par value",D,740.0,639.0
2023-03-16,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,30000.0,626.04
2023-03-15,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",D,10962.0,626.04
2023-03-15,AVGO,"SPEARS, KIRSTEN M.",CFO & Chief Accounting Officer,"Common Stock, $0.001 par value",A,10000.0,0.0
2023-03-15,AVGO,"SPEARS, KIRSTEN M.",CFO & Chief Accounting Officer,"Common Stock, $0.001 par value",D,9099.0,626.04
2023-03-15,AVGO,"KAWWAS, CHARLIE B","President, Semi Solutions Grp","Common Stock, $0.001 par value",D,14691.0,626.04
2023-03-15,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",A,10000.0,0.0
2023-03-14,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,705.0,626.143
2023-03-14,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,1470.0,624.368
2023-03-14,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,1000.0,625.17
2023-03-14,AVGO,"DELLY, GAYLA J",Director,"Common Stock, $0.001 par value",D,300.0,626.91
2023-03-08,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",A,17080.0,0.0
2023-03-08,AVGO,"KAWWAS, CHARLIE B","President, Semi Solutions Grp","Common Stock, $0.001 par value",A,20106.0,0.0
2023-03-08,AVGO,"SPEARS, KIRSTEN M.",CFO & Chief Accounting Officer,"Common Stock, $0.001 par value",A,15817.0,0.0
2022-12-29,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,51135.0,0.0
2022-12-28,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,57551.0,0.0
2022-12-21,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,16000.0,0.0
2022-12-15,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",D,1984.0,558.0
2022-12-15,AVGO,"KAWWAS, CHARLIE B","President, Semi Solutions Grp","Common Stock, $0.001 par value",D,2965.0,558.0
2022-12-15,AVGO,"SPEARS, KIRSTEN M.",CFO & Chief Accounting Officer,"Common Stock, $0.001 par value",D,3224.0,558.0
2022-12-14,AVGO,"FERNANDEZ, RAUL J",Director,"Common Stock, $0.001 par value",D,1170.0,575.0
2022-12-13,AVGO,"DELLY, GAYLA J",Director,"Common Stock, $0.001 par value",D,200.0,579.56
2022-12-13,AVGO,"PAGE, JUSTINE",Director,"Common Stock, $0.001 par value",D,170.0,574.86
2022-11-14,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,9100.0,518.09
2022-11-11,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,18937.0,0.0
2022-10-31,AVGO,"TAN, HOCK E","Director, President and CEO",Stock Price Performance Stock Unit,A,1000000.0,0.0
2022-10-31,AVGO,"KAWWAS, CHARLIE B","President, Semi Solutions Grp",Stock Price Performance Stock Unit,A,300000.0,0.0
2022-04-05,AVGO,"BRYANT, DIANE M",Director,"Common Stock, $0.001 par value",D,476.0,629.55
2022-04-04,AVGO,"DELLY, GAYLA J",Director,"Common Stock, $0.001 par value",A,413.0,0.0
2022-04-04,AVGO,"YOU, HARRY L.",Director,"Common Stock, $0.001 par value",A,413.0,0.0
2022-04-04,AVGO,"FERNANDEZ, RAUL J",Director,"Common Stock, $0.001 par value",A,413.0,0.0
2022-04-04,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",A,413.0,0.0
2022-04-04,AVGO,"BRYANT, DIANE M",Director,"Common Stock, $0.001 par value",A,413.0,0.0
2022-04-04,AVGO,"LOW, CHECK KIAN",Director,"Common Stock, $0.001 par value",D,18.0,634.85
2022-04-04,AVGO,"LOW, CHECK KIAN",Director,"Common Stock, $0.001 par value",A,413.0,0.0
2022-04-04,AVGO,"PAGE, JUSTINE",Director,"Common Stock, $0.001 par value",A,413.0,0.0
2022-03-29,AVGO,"SPEARS, KIRSTEN M.",VP CFO & Chief Accounting Ofcr,"Common Stock, $0.001 par value",D,2000.0,636.23
2022-03-28,AVGO,"SPEARS, KIRSTEN M.",VP CFO & Chief Accounting Ofcr,"Common Stock, $0.001 par value",D,3000.0,625.855
2022-03-25,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",A,269207.0,0.0
2022-03-25,AVGO,"DELLY, GAYLA J",Director,"Common Stock, $0.001 par value",D,200.0,624.671
2022-03-25,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,269207.0,0.0
2022-03-25,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,16000.0,0.0
2022-03-24,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",D,11214.0,610.0
2022-03-24,AVGO,"KAWWAS, CHARLIE B",Chief Operating Officer,"Common Stock, $0.001 par value",D,2520.0,619.886
2022-03-23,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,20000.0,0.0
2022-03-16,AVGO,"KRAUSE, THOMAS H.",President of Broadcom SW Group,"Common Stock, $0.001 par value",D,65.0,586.11
2022-03-16,AVGO,"KRAUSE, THOMAS H.",President of Broadcom SW Group,"Common Stock, $0.001 par value",D,13798.0,585.29
2022-03-15,AVGO,"KRAUSE, THOMAS H.",President of Broadcom SW Group,"Common Stock, $0.001 par value",D,13137.0,592.76
2022-03-15,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",D,10164.0,592.76
2022-03-15,AVGO,"SPEARS, KIRSTEN M.",VP CFO & Chief Accounting Ofcr,"Common Stock, $0.001 par value",D,8121.0,592.76
2022-03-15,AVGO,"KAWWAS, CHARLIE B",Chief Operating Officer,"Common Stock, $0.001 par value",D,12765.0,592.76
2022-03-10,AVGO,"FERNANDEZ, RAUL J",Director,"Common Stock, $0.001 par value",A,34.0,585.0
2022-03-10,AVGO,"FERNANDEZ, RAUL J",Director,"Common Stock, $0.001 par value",A,34.0,580.0
2022-03-09,AVGO,"FERNANDEZ, RAUL J",Director,"Common Stock, $0.001 par value",A,66.0,588.79
2022-03-08,AVGO,"BRYANT, DIANE M",Director,"Common Stock, $0.001 par value",D,800.0,572.17
2022-03-08,AVGO,"FERNANDEZ, RAUL J",Director,"Common Stock, $0.001 par value",A,34.0,579.534
2022-03-02,AVGO,"KRAUSE, THOMAS H.",President of Broadcom SW Group,"Common Stock, $0.001 par value",A,2500.0,0.0
2022-03-02,AVGO,"SPEARS, KIRSTEN M.",VP CFO & Chief Accounting Ofcr,"Common Stock, $0.001 par value",A,6250.0,0.0
2022-03-02,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",A,2500.0,0.0
2022-03-02,AVGO,"KRAUSE, THOMAS H.",President of Broadcom SW Group,"Common Stock, $0.001 par value",A,10000.0,0.0
2022-03-02,AVGO,"KAWWAS, CHARLIE B",Chief Operating Officer,"Common Stock, $0.001 par value",A,2500.0,0.0
2022-03-02,AVGO,"KAWWAS, CHARLIE B",Chief Operating Officer,"Common Stock, $0.001 par value",A,9375.0,0.0
2022-03-02,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",A,2000.0,0.0
2022-03-02,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",A,1875.0,0.0
2022-03-02,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",A,8125.0,0.0
2022-03-02,AVGO,"SPEARS, KIRSTEN M.",VP CFO & Chief Accounting Ofcr,"Common Stock, $0.001 par value",A,3250.0,0.0
2022-03-02,AVGO,"SPEARS, KIRSTEN M.",VP CFO & Chief Accounting Ofcr,"Common Stock, $0.001 par value",A,1562.0,0.0
2022-01-19,AVGO,"KAWWAS, CHARLIE B",Chief Operating Officer,"Common Stock, $0.001 par value",D,220.0,0.0
2022-01-04,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,19859.0,0.0
2022-01-04,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,655.0,0.0
2022-01-04,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,48000.0,0.0
2022-01-03,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,22466.0,0.0
2021-12-30,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,39237.0,0.0
2021-12-29,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,43850.0,0.0
2021-12-28,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,40970.0,0.0
2021-12-27,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,44249.0,0.0
2021-12-23,AVGO,"SAMUELI, HENRY",Director,"Common Stock, $0.001 par value",D,44245.0,0.0
2021-12-22,AVGO,"KAWWAS, CHARLIE B",Chief Operating Officer,"Common Stock, $0.001 par value",D,2000.0,645.533
2021-12-21,AVGO,"SPEARS, KIRSTEN M.",VP CFO & Chief Accounting Ofcr,"Common Stock, $0.001 par value",D,2000.0,648.1
2021-12-16,AVGO,"FERNANDEZ, RAUL J",Director,"Common Stock, $0.001 par value",A,79.0,629.0
2021-12-16,AVGO,"KRAUSE, THOMAS H.",President of Broadcom SW Group,"Common Stock, $0.001 par value",D,3645.0,632.84
2021-12-16,AVGO,"FERNANDEZ, RAUL J",Director,"Common Stock, $0.001 par value",A,80.0,625.0
2021-12-15,AVGO,"FERNANDEZ, RAUL J",Director,"Common Stock, $0.001 par value",A,81.0,615.0
2021-12-15,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",D,372.0,639.86
2021-12-15,AVGO,"SPEARS, KIRSTEN M.",VP CFO & Chief Accounting Ofcr,"Common Stock, $0.001 par value",D,3596.0,639.86
2021-12-15,AVGO,"BRAZEAL, MARK DAVID",Chief Legal & Corp Affairs Ofc,"Common Stock, $0.001 par value",A,8000.0,0.0
2021-12-15,AVGO,"KAWWAS, CHARLIE B",Chief Operating Officer,"Common Stock, $0.001 par value",D,3585.0,639.86
2021-12-15,AVGO,"KRAUSE, THOMAS H.",President of Broadcom SW Group,"Common Stock, $0.001 par value",D,3585.0,639.86
2021-12-15,AVGO,"YOU, HARRY L.",Director,"Common Stock, $0.001 par value",D,276.0,621.525
2021-12-14,AVGO,"FERNANDEZ, RAUL J",Director,"Common Stock, $0.001 par value",A,81.0,612.61
2021-09-29,AVGO,"FERNANDEZ, RAUL J",Director,"Common Stock, $0.001 par value",A,152.0,489.535
2021-09-27,AVGO,"BRAZEAL, MARK DAVID",Chief Legal Officer,"Common Stock, $0.001 par value",D,3150.0,504.092
2021-09-23,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,1300.0,505.672
2021-09-23,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,3217.0,504.61
2021-09-21,AVGO,"FERNANDEZ, RAUL J",Director,"Common Stock, $0.001 par value",A,151.0,493.49
2021-09-15,AVGO,"YOU, HARRY L.",Director,"Common Stock, $0.001 par value",D,149.0,500.815
2021-09-13,AVGO,"LIEN, JUSTINE",Director,"Common Stock, $0.001 par value",D,340.0,502.0
2021-09-10,AVGO,"BRAZEAL, MARK DAVID",Chief Legal Officer,"Common Stock, $0.001 par value",D,9453.0,502.38
2021-09-10,AVGO,"KAWWAS, CHARLIE B",Chief Operating Officer,"Common Stock, $0.001 par value",D,2000.0,499.45
2021-09-10,AVGO,"KAWWAS, CHARLIE B",Chief Operating Officer,"Common Stock, $0.001 par value",D,1000.0,503.591
2021-09-10,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,1111.0,496.962
2021-09-10,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,495.0,498.27
2021-09-10,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,2400.0,500.314
2021-09-10,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,805.0,499.075
2021-09-08,AVGO,"KAWWAS, CHARLIE B",Chief Operating Officer,"Common Stock, $0.001 par value",D,1000.0,495.1
2021-06-17,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",D,180151.0,471.17
2021-06-17,AVGO,"TAN, HOCK E","Director, President and CEO","Common Stock, $0.001 par value",A,363996.0,0.0
2021-06-09,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,30.0,465.89
2021-06-09,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,136.0,465.108
2021-06-09,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,60.0,462.585
2021-06-09,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,304.0,464.437
2021-06-08,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,61.0,470.693
2021-06-08,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,281.0,464.3
2021-06-08,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,98.0,465.583
2021-06-08,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,90.0,467.023
2021-05-19,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,30.0,432.65
2021-05-19,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,60.0,429.83
2021-05-19,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,60.0,428.53
2021-05-19,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,84.0,439.716
2021-05-19,AVGO,"HARTENSTEIN, EDDY W",Director,"Common Stock, $0.001 par value",D,56.0,437.21
