transaction_date,ticker,executive,executive_title,security_type,acquisition_or_disposal,shares,share_price
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,785.0,645.101
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,457.0,646.288
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Non-Qualified Stock Option (right to buy),D,10000.0,0.0
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,100.0,664.77
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,100.0,660.72
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,200.0,659.805
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,100.0,657.51
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,200.0,656.0
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,300.0,654.873
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,500.0,653.932
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,400.0,652.71
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,100.0,651.29
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,300.0,650.09
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,400.0,648.785
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,800.0,647.676
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,100.0,663.55
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,400.0,636.045
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,400.0,641.34
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,300.0,643.097
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,1010.0,644.397
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,400.0,637.073
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,400.0,639.14
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,284.0,640.077
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,A,10000.0,55.32
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,277.0,628.456
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,387.0,629.459
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,200.0,631.375
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,300.0,632.633
2021-05-10,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,800.0,634.989
2021-04-27,TSLA,"BAGLINO, ANDREW D",SVP Powertrain and Energy Eng.,Common Stock,A,1000.0,41.57
2021-04-27,TSLA,"BAGLINO, ANDREW D",SVP Powertrain and Energy Eng.,Common Stock,D,1500.0,717.17
2021-04-27,TSLA,"BAGLINO, ANDREW D",SVP Powertrain and Energy Eng.,Incentive Stock Option (right to buy),D,1000.0,0.0
2021-04-26,TSLA,"DENHOLM, ROBYN M",Director,Common Stock,D,900.0,733.421
2021-04-26,TSLA,"DENHOLM, ROBYN M",Director,Common Stock,D,3460.0,735.331
2021-04-26,TSLA,"DENHOLM, ROBYN M",Director,Common Stock,D,2627.0,736.314
2021-04-26,TSLA,"DENHOLM, ROBYN M",Director,Common Stock,D,6475.0,737.327
2021-04-26,TSLA,"DENHOLM, ROBYN M",Director,Common Stock,D,6104.0,738.185
2021-04-26,TSLA,"DENHOLM, ROBYN M",Director,Common Stock,D,5872.0,747.084
2021-04-26,TSLA,"DENHOLM, ROBYN M",Director,Common Stock,D,1300.0,739.402
2021-04-26,TSLA,"DENHOLM, ROBYN M",Director,Common Stock,D,16360.0,740.747
2021-04-26,TSLA,"DENHOLM, ROBYN M",Director,Common Stock,D,300.0,741.603
2021-04-26,TSLA,"DENHOLM, ROBYN M",Director,Common Stock,D,499.0,742.895
2021-04-26,TSLA,"DENHOLM, ROBYN M",Director,Common Stock,D,4736.0,743.859
2021-04-26,TSLA,"DENHOLM, ROBYN M",Director,Common Stock,D,5067.0,744.67
2021-04-26,TSLA,"DENHOLM, ROBYN M",Director,Common Stock,D,3400.0,746.049
2021-04-26,TSLA,"DENHOLM, ROBYN M",Director,Common Stock,D,2400.0,747.682
2021-04-26,TSLA,"DENHOLM, ROBYN M",Director,Common Stock,D,100.0,748.91
2021-04-26,TSLA,"DENHOLM, ROBYN M",Director,Non-Qualified Stock Option (right to buy),D,62500.0,0.0
2021-04-26,TSLA,"DENHOLM, ROBYN M",Director,Common Stock,A,62500.0,52.38
2021-04-26,TSLA,"DENHOLM, ROBYN M",Director,Common Stock,D,2900.0,734.391
2021-04-19,TSLA,"KIRKHORN, ZACHARY",Chief Financial Officer,Common Stock,D,1250.0,718.0
2021-04-12,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,300.0,703.43
2021-04-12,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,A,10000.0,55.32
2021-04-12,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,400.0,693.693
2021-04-12,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,500.0,695.206
2021-04-12,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,600.0,696.398
2021-04-12,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,300.0,684.017
2021-04-12,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,200.0,685.755
2021-04-12,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,100.0,687.1
2021-04-12,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,200.0,688.705
2021-04-12,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,500.0,691.048
2021-04-12,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,900.0,697.499
2021-04-12,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,1069.0,698.568
2021-04-12,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,1300.0,699.507
2021-04-12,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Non-Qualified Stock Option (right to buy),D,10000.0,0.0
2021-04-12,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,1324.0,700.458
2021-04-12,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,500.0,702.682
2021-04-12,TSLA,"GUILLEN, JEROME M","President, Heavy Trucking",Common Stock,D,1807.0,701.58
2021-04-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,A,40.0,55.32
2021-04-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Non-Qualified Stock Option (right to buy),D,40.0,0.0
2021-04-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Non-Qualified Stock Option (right to buy),D,4050.0,0.0
2021-04-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,D,220.0,707.757
2021-04-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,D,11.0,706.031
2021-04-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,D,2.0,704.855
2021-04-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,D,137.0,703.611
2021-04-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,D,112.0,702.025
2021-04-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,D,431.0,701.194
2021-04-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,D,137.0,699.842
2021-04-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,D,619.0,698.663
2021-04-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,D,221.0,697.705
2021-04-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,D,341.0,696.521
2021-04-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,D,680.0,695.057
2021-04-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,D,313.0,694.181
2021-04-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,D,541.0,692.986
2021-04-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,D,343.0,691.914
2021-04-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,D,12.0,690.348
2021-04-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,D,211.0,689.363
2021-04-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,D,12.0,687.783
2021-04-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,D,110.0,686.477
2021-04-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,A,4050.0,54.66
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,600.0,667.092
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,A,12000.0,74.17
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,300.0,660.113
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,200.0,660.94
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,310.0,687.424
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,500.0,688.776
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,587.0,690.057
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,100.0,691.35
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,1200.0,668.363
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,500.0,669.398
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,300.0,670.413
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,100.0,671.34
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,1000.0,673.344
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,800.0,674.41
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,500.0,675.502
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,612.0,677.654
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,200.0,678.25
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Non-Qualified Stock Option (right to buy),D,12000.0,0.0
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,100.0,679.88
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,300.0,676.257
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,693.0,662.431
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,300.0,663.967
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,300.0,686.167
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,290.0,684.791
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,1208.0,683.867
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,800.0,682.575
2021-04-01,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,200.0,681.32
2021-03-29,TSLA,"BAGLINO, ANDREW D",SVP Powertrain and Energy Eng.,Common Stock,A,1000.0,41.57
2021-03-29,TSLA,"BAGLINO, ANDREW D",SVP Powertrain and Energy Eng.,Common Stock,D,1500.0,615.75
2021-03-29,TSLA,"BAGLINO, ANDREW D",SVP Powertrain and Energy Eng.,Incentive Stock Option (right to buy),D,1000.0,0.0
2021-03-17,TSLA,"KIRKHORN, ZACHARY",Chief Financial Officer,Common Stock,D,1250.0,655.81
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,400.0,702.808
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Non-Qualified Stock Option (right to buy),D,10000.0,0.0
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,100.0,707.83
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,200.0,706.605
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,100.0,703.61
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,400.0,701.473
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,200.0,700.035
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,400.0,698.49
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,200.0,697.235
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,200.0,695.235
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,200.0,687.39
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,500.0,684.538
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,600.0,682.83
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,A,500.0,681.472
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,500.0,680.37
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,400.0,679.395
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,200.0,690.315
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,200.0,660.515
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,A,10000.0,55.32
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,100.0,715.49
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,100.0,712.16
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,400.0,710.033
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,100.0,688.35
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,300.0,677.743
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,400.0,675.668
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,200.0,674.705
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,400.0,673.388
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,200.0,671.475
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,300.0,670.157
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,413.0,669.29
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,687.0,668.251
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,500.0,666.178
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,400.0,664.665
2021-03-10,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,200.0,662.72
2021-03-08,TSLA,"BAGLINO, ANDREW D",SVP Powertrain and Energy Eng.,Common Stock,D,897.0,595.08
2021-03-08,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,609.0,595.08
2021-03-08,TSLA,"KIRKHORN, ZACHARY",Chief Financial Officer,Common Stock,D,2818.0,595.08
2021-03-08,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,D,1844.0,595.08
2021-03-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Restricted Stock Unit,D,129.0,0.0
2021-03-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Restricted Stock Unit,D,363.0,0.0
2021-03-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Restricted Stock Unit,D,2250.0,0.0
2021-03-05,TSLA,"BAGLINO, ANDREW D",SVP Powertrain and Energy Eng.,Common Stock,A,923.0,0.0
2021-03-05,TSLA,"KIRKHORN, ZACHARY",Chief Financial Officer,Common Stock,A,312.0,0.0
2021-03-05,TSLA,"KIRKHORN, ZACHARY",Chief Financial Officer,Common Stock,A,216.0,0.0
2021-03-05,TSLA,"KIRKHORN, ZACHARY",Chief Financial Officer,Common Stock,A,907.0,0.0
2021-03-05,TSLA,"KIRKHORN, ZACHARY",Chief Financial Officer,Common Stock,A,4500.0,0.0
2021-03-05,TSLA,"KIRKHORN, ZACHARY",Chief Financial Officer,Restricted Stock Unit,D,360.0,0.0
2021-03-05,TSLA,"KIRKHORN, ZACHARY",Chief Financial Officer,Restricted Stock Unit,D,312.0,0.0
2021-03-05,TSLA,"KIRKHORN, ZACHARY",Chief Financial Officer,Restricted Stock Unit,D,216.0,0.0
2021-03-05,TSLA,"KIRKHORN, ZACHARY",Chief Financial Officer,Restricted Stock Unit,D,907.0,0.0
2021-03-05,TSLA,"KIRKHORN, ZACHARY",Chief Financial Officer,Restricted Stock Unit,D,4500.0,0.0
2021-03-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,A,2250.0,0.0
2021-03-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Restricted Stock Unit,D,540.0,0.0
2021-03-05,TSLA,"GUILLEN, JEROME M","President, Automotive",Restricted Stock Unit,D,1211.0,0.0
2021-03-05,TSLA,"KIRKHORN, ZACHARY",Chief Financial Officer,Common Stock,A,360.0,0.0
2021-03-05,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,A,1211.0,0.0
2021-03-05,TSLA,"BAGLINO, ANDREW D",SVP Powertrain and Energy Eng.,Restricted Stock Unit,D,862.0,0.0
2021-03-05,TSLA,"BAGLINO, ANDREW D",SVP Powertrain and Energy Eng.,Restricted Stock Unit,D,923.0,0.0
2021-03-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,A,540.0,0.0
2021-03-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,A,363.0,0.0
2021-03-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,A,129.0,0.0
2021-03-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Restricted Stock Unit,D,385.0,0.0
2021-03-05,TSLA,"BAGLINO, ANDREW D",SVP Powertrain and Energy Eng.,Common Stock,A,862.0,0.0
2021-03-05,TSLA,"TANEJA, VAIBHAV",Chief Accounting Officer,Common Stock,A,385.0,0.0
2021-03-01,TSLA,"BAGLINO, ANDREW D",SVP Powertrain and Energy Eng.,Common Stock,A,1000.0,41.57
2021-03-01,TSLA,"BAGLINO, ANDREW D",SVP Powertrain and Energy Eng.,Incentive Stock Option (right to buy),D,1000.0,0.0
2021-03-01,TSLA,"BAGLINO, ANDREW D",SVP Powertrain and Energy Eng.,Common Stock,D,1500.0,690.11
2021-02-17,TSLA,"KIRKHORN, ZACHARY",Chief Financial Officer,Common Stock,D,1250.0,778.17
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,200.0,818.62
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,851.0,810.283
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,800.0,809.088
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,487.0,804.626
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,300.0,802.27
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,A,10000.0,55.32
2021-02-10,TSLA,"BAGLINO, ANDREW D",SVP Powertrain and Energy Eng.,Non-Qualified Stock Option (right to buy),D,4000.0,0.0
2021-02-10,TSLA,"BAGLINO, ANDREW D",SVP Powertrain and Energy Eng.,Common Stock,D,4000.0,807.885
2021-02-10,TSLA,"BAGLINO, ANDREW D",SVP Powertrain and Energy Eng.,Common Stock,A,4000.0,51.64
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,400.0,808.053
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,400.0,805.895
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Non-Qualified Stock Option (right to buy),D,10000.0,0.0
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,100.0,844.48
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,100.0,842.33
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,100.0,841.05
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,300.0,839.547
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,300.0,838.6
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,111.0,836.607
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,400.0,835.333
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,300.0,834.37
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,400.0,832.745
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,100.0,831.36
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,100.0,829.61
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,100.0,825.72
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,200.0,821.765
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,200.0,820.715
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,541.0,817.554
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,300.0,815.777
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,800.0,814.939
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,603.0,813.737
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,700.0,812.704
2021-02-10,TSLA,"GUILLEN, JEROME M","President, Automotive",Common Stock,D,807.0,811.334
2021-02-09,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,3482.0,853.767
2021-02-09,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,1983.0,852.243
2021-02-09,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,11409.0,851.452
2021-02-09,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,7971.0,850.277
2021-02-09,TSLA,"GRACIAS, ANTONIO J.",Director,Common Stock,D,1930.0,842.596
2021-02-09,TSLA,"GRACIAS, ANTONIO J.",Director,Common Stock,D,18588.0,849.32
2021-02-09,TSLA,"GRACIAS, ANTONIO J.",Director,Common Stock,D,34023.0,848.404
2021-02-09,TSLA,"GRACIAS, ANTONIO J.",Director,Common Stock,D,19039.0,847.36
2021-02-09,TSLA,"GRACIAS, ANTONIO J.",Director,Common Stock,D,19320.0,846.381
2021-02-09,TSLA,"GRACIAS, ANTONIO J.",Director,Common Stock,D,22122.0,845.364
2021-02-09,TSLA,"GRACIAS, ANTONIO J.",Director,Common Stock,D,22036.0,844.372
2021-02-09,TSLA,"GRACIAS, ANTONIO J.",Director,Common Stock,D,13256.0,843.51
2021-02-09,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,1140.0,855.927
2021-02-09,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,3415.0,854.805
2021-02-09,TSLA,"MUSK, KIMBAL",Director,Common Stock,D,600.0,856.676
2021-02-09,TSLA,"GRACIAS, ANTONIO J.",Director,Common Stock,D,433.0,850.346
2021-02-08,TSLA,"GRACIAS, ANTONIO J.",Director,Common Stock,A,53747.0,68.56
2021-02-08,TSLA,"GRACIAS, ANTONIO J.",Director,Common Stock,A,97000.0,52.38
2021-02-08,TSLA,"GRACIAS, ANTONIO J.",Director,Non-Qualified Stock Option (right to buy),D,97000.0,0.0
2021-02-08,TSLA,"GRACIAS, ANTONIO J.",Director,Non-Qualified Stock Option (right to buy),D,53747.0,0.0
2021-01-27,TSLA,"BAGLINO, ANDREW D",SVP Powertrain and Energy Eng.,Non-Qualified Stock Option (right to buy),D,675.0,0.0
2021-01-27,TSLA,"BAGLINO, ANDREW D",SVP Powertrain and Energy Eng.,Incentive Stock Option (right to buy),D,325.0,0.0
2021-01-27,TSLA,"BAGLINO, ANDREW D",SVP Powertrain and Energy Eng.,Common Stock,D,1500.0,870.35
2021-01-27,TSLA,"BAGLINO, ANDREW D",SVP Powertrain and Energy Eng.,Common Stock,A,1000.0,41.57
2021-01-19,TSLA,"KIRKHORN, ZACHARY",Chief Financial Officer,Common Stock,D,1250.0,837.74
2021-01-11,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,300.0,819.31
2021-01-11,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,100.0,813.78
2021-01-11,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,26.0,812.2
2021-01-11,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,305.0,810.695
2021-01-11,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,305.0,809.348
2021-01-11,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,500.0,836.33
2021-01-11,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,101.0,829.579
2021-01-11,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,300.0,816.133
2021-01-11,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,400.0,822.86
2021-01-11,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,400.0,824.423
2021-01-11,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,200.0,825.685
2021-01-11,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,300.0,827.503
2021-01-11,TSLA,"GUILLEN, JEROME M","President, Automative",Non-Qualified Stock Option (right to buy),D,10000.0,0.0
2021-01-11,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,A,10000.0,55.32
2021-01-11,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,100.0,852.24
2021-01-11,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,200.0,849.43
2021-01-11,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,300.0,848.433
2021-01-11,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,500.0,847.32
2021-01-11,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,200.0,845.715
2021-01-11,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,200.0,844.485
2021-01-11,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,400.0,843.705
2021-01-11,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,200.0,842.385
2021-01-11,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,400.0,839.77
2021-01-11,TSLA,"GUILLEN, JEROME M","President, Automative",Common Stock,D,100.0,830.58
